project,boring_id,depth_top_ft,depth_bot_ft,n_value,sampler,soil_major,source_file,lat,lon
JADE_SIGNATURE,B-4,144,148,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,148,149,100,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,149,153,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,153,154,100,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,154,158,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,158,160,12,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,160,163,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,163,164,100,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,164,168,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,168,169,100,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,169,173,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,173,174,100,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,174,178,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,178,180,27,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,180,183,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,183,185,38,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,185,188,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,188,190,45,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,190,193,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,193,195,45,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,195,198,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-4,198,200,45,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9325,-80.1211
JADE_SIGNATURE,B-1,0,1,100,SPT,LIMEROCK AND SAND (FILL),JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,1,3,,SPT,LIMEROCK AND SAND (FILL),JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,3,5,13,SPT,LIMEROCK AND SAND (FILL),JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,5,6,,SPT,LIMEROCK AND SAND (FILL),JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,6,7,100,SPT,LIMEROCK AND SAND (FILL),JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,7,8,,SPT,LIMEROCK AND SAND (FILL),JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,8,9,100,SPT,LIMEROCK AND SAND (FILL),JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,9,13,,SPT,LIMEROCK AND SAND (FILL),JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,13,15,44,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,15,18,,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,18,20,28,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,20,23,,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,23,25,9,SPT,PEAT,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,25,27,,SPT,PEAT,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,27,28,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,28,30,10,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,30,33,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,33,35,4,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,35,38,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,38,40,27,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,40,43,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,43,45,6,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,45,48,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,48,50,7,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,50,53,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,53,55,9,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,55,58,,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,58,60,24,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,60,63,,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,63,65,18,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,65,68,,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,68,70,15,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,70,73,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,73,74,100,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,74,78,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,78,79,100,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,79,83,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,83,85,25,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,85,88,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,88,89,100,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,89,93,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,93,94,100,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,94,98,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,98,100,23,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,100,103,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,103,104,100,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,104,108,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,108,109,100,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,109,113,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,113,115,19,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,115,118,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,118,119,100,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,119,123,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,123,125,25,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,125,128,,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,128,129,100,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,129,133,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,133,134,100,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,134,138,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,138,139,100,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,139,143,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,143,145,25,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,145,148,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,148,150,2,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,150,153,,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,153,155,23,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,155,158,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,158,159,100,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,159,163,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,163,164,100,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,164,168,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,168,169,100,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-1,169,170,,SPT,SANDSTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.933,-80.1232
JADE_SIGNATURE,B-7,0,2,21,SPT,LIMEROCK AND SAND (FILL),JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,2,3,,SPT,LIMEROCK AND SAND (FILL),JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,3,5,6,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,5,6,,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,6,8,9,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,8,10,5,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,10,13,,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,13,15,14,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,15,18,,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,18,20,9,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,20,23,,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,23,25,18,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,25,28,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,28,30,21,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,30,33,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,33,35,24,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,35,38,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,38,40,21,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,40,43,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,43,45,11,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,45,48,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,48,50,10,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,50,53,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,53,55,16,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,55,58,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,58,60,70,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,60,63,,SPT,LIMESTONE,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
JADE_SIGNATURE,B-7,63,65,24,SPT,SAND,JADE SIGNATURE - B2013-2175 - Documents.pdf,25.9328,-80.1208
LA_PERLA,URS-1,0,1,,SPT,ASPHALT AND LIMEROCK (FILL),LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,1,7,,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,7,8,,SPT,SAND AND SHELLS,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,8,10,19,SPT,SAND AND SHELLS,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,10,13,,SPT,SAND AND SHELLS,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,13,15,33,SPT,SAND AND SHELLS,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,15,17,,SPT,SAND AND SHELLS,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,17,18,,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,18,20,30,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,20,21,,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,21,23,,SPT,PEAT,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,23,25,5,SPT,PEAT,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,25,28,,SPT,PEAT,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,28,30,7,SPT,PEAT,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,30,32,,SPT,PEAT,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,32,33,,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,33,35,2,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,35,38,,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,38,40,17,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,40,43,,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,43,45,16,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,45,47,,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,47,48,,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,48,50,5,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,50,53,,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,53,55,6,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,55,58,,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,58,60,25,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,60,62,,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,62,63,,SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,63,65,8,SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,65,68,,SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,68,70,20,SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,70,72,,SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,72,73,,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,73,74,"50/2""",SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,74,78,,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,78,80,42,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,80,82,,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,82,85,39,SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,85,88,,SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,88,90,"50/5""",SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,90,93,,SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,93,95,52,SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,95,98,,SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,98,100,23,SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,100,103,,SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,103,104,"50/2""",SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,104,108,,SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,108,110,23,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,110,113,,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,113,115,16,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,115,118,,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,118,120,23,SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,120,123,,SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,123,124,"50/5""",SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,URS-1,124,125,,SPT,LIMESTONE AND SAND,LA PERLA - B-300007 - Documents.pdf,25.9303,-80.1213
LA_PERLA,B-1,0,1,23,SPT,LIMEROCK (FILL),LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,1,2,23,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,2,3,15,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,3,4,15,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,4,6,14,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,6,8,13,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,8,10,10,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,10,13,,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,13,15,11,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,15,18,,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,18,20,17,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,20,22,,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,22,23,,SPT,PEAT,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,23,25,8,SPT,PEAT,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,25,26,,SPT,PEAT,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,26,28,,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,28,30,15,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,30,33,,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,33,35,17,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,35,38,,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,38,40,18,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,40,43,,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,43,45,15,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,45,47,,SPT,LIMESTONE,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,47,48,,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,48,50,3,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
LA_PERLA,B-1,50,53,,SPT,SAND,LA PERLA - B-300007 - Documents.pdf,25.9304,-80.1208
